user,churn,age,housing,purchases_partners,cc_application_begin,app_downloaded,web_user,android_user,payment_type,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
63081,1,21.0,na,0,0,0,1,0,Weekly,Aquarius,0,0,0.0,0
48070,0,48.0,O,31,10,1,1,0,Bi-Weekly,Aquarius,0,0,1.2,0
68738,0,21.0,na,1,0,1,1,1,Bi-Weekly,Virgo,0,0,0.03,0
5205,1,37.0,O,38,11,1,1,1,Semi-Monthly,Scorpio,1,0,1.83,0
35230,0,26.0,R,8,4,1,1,1,Semi-Monthly,Gemini,0,0,2.2,1
21410,1,21.0,na,6,2,1,1,1,na,Scorpio,0,0,0.1,0
57011,1,23.0,na,0,1,1,0,1,Bi-Weekly,Cancer,0,0,0.2,0
69451,0,28.0,na,3,0,1,0,0,Weekly,Scorpio,0,0,0.13,0
42094,0,30.0,R,0,0,0,1,0,Monthly,Leo,0,0,0.0,0
66790,0,47.0,na,0,0,0,1,0,Weekly,Capricorn,1,0,0.0,0
66961,0,25.0,na,0,0,0,1,0,Bi-Weekly,Sagittarius,0,0,0.0,0
3611,0,32.0,na,56,6,1,0,1,Bi-Weekly,Virgo,0,1,0.77,1
5453,1,19.0,na,0,3,1,0,1,Weekly,Virgo,0,0,0.67,0
1963,0,25.0,na,26,3,1,1,1,Bi-Weekly,Libra,0,0,0.73,0
56948,0,27.0,R,16,1,1,1,0,Weekly,Virgo,1,0,0.33,1
45437,0,39.0,na,22,6,1,1,0,Semi-Monthly,Aries,0,0,0.13,0
14365,1,23.0,na,0,0,1,1,1,Bi-Weekly,Cancer,0,0,0.1,0
51789,1,37.0,O,0,11,1,1,0,Weekly,Gemini,0,0,1.1,0
61173,1,33.0,na,0,0,0,1,0,Bi-Weekly,Scorpio,0,0,0.0,0
69206,1,35.0,na,1,0,1,1,0,Monthly,Gemini,0,0,1.0,1
33377,0,35.0,R,8,11,1,1,0,Bi-Weekly,Sagittarius,1,0,2.13,1
57952,1,36.0,na,50,10,1,0,0,Weekly,na,0,0,0.53,1
15058,1,23.0,R,28,6,1,1,0,Bi-Weekly,na,0,0,0.83,1
55724,1,22.0,na,2,1,1,0,1,Bi-Weekly,Taurus,0,0,0.0699999999999999,0
30291,1,22.0,na,0,0,1,0,1,Bi-Weekly,Scorpio,1,0,0.03,0
1077,1,28.0,R,37,6,1,1,1,na,Aquarius,0,0,0.5,1
58797,0,25.0,R,29,15,1,1,0,Weekly,Taurus,0,0,1.17,0
7028,1,41.0,na,10,0,1,1,0,Bi-Weekly,Cancer,1,0,0.43,0
25021,0,29.0,R,43,2,1,0,1,Monthly,Pisces,0,0,0.96,1
19507,0,35.0,na,0,2,1,1,1,Monthly,Libra,0,0,0.93,0
19309,0,30.0,R,5,0,1,0,1,Weekly,Sagittarius,0,0,0.0699999999999999,0
18030,1,27.0,R,4,3,1,1,1,Weekly,Aquarius,0,0,0.83,1
67793,0,25.0,na,2,0,1,1,1,Bi-Weekly,Gemini,1,0,0.0699999999999999,0
39386,1,26.0,na,3,1,1,1,0,Semi-Monthly,Virgo,1,0,0.0699999999999999,0
26090,0,24.0,R,94,12,1,1,0,Weekly,Leo,0,0,1.6,0
48233,0,36.0,O,34,0,1,0,1,Bi-Weekly,Aquarius,1,0,0.67,0
55810,0,34.0,R,24,6,1,1,1,Bi-Weekly,Gemini,0,0,0.61,0
28772,0,25.0,na,15,1,1,0,0,Bi-Weekly,Gemini,1,0,0.36,0
38921,1,22.0,R,13,3,1,0,1,Semi-Monthly,Cancer,0,0,1.33,0
35241,0,30.0,R,8,4,1,1,1,na,Taurus,0,0,2.2,1
69349,0,54.0,na,0,0,0,1,0,na,Cancer,0,0,0.0,0
36631,0,28.0,R,55,1,1,0,1,Bi-Weekly,Libra,0,0,0.63,1
20907,0,24.0,na,39,3,1,1,0,Bi-Weekly,Aries,1,0,0.6,1
68732,0,25.0,na,0,0,1,1,1,Bi-Weekly,Pisces,0,0,0.0699999999999999,0
47304,0,32.0,R,54,9,1,1,0,na,Aries,1,0,0.79,0
33329,1,18.0,na,17,2,1,1,0,Bi-Weekly,Scorpio,0,0,0.31,0
39949,1,36.0,R,86,4,1,1,0,na,Leo,0,0,1.4,1
11234,1,28.0,na,0,1,1,0,1,Bi-Weekly,Aries,0,0,0.4,1
68306,1,30.0,R,0,0,0,1,0,Bi-Weekly,Cancer,0,0,0.0,0
23983,1,42.0,O,0,11,1,1,1,Bi-Weekly,Scorpio,0,1,0.6,0
61308,1,23.0,na,0,0,1,1,1,na,Scorpio,0,0,0.0,0
66374,0,20.0,na,0,0,1,0,1,Semi-Monthly,Sagittarius,0,0,0.0,0
6987,0,27.0,O,8,26,1,1,0,Bi-Weekly,Libra,0,0,1.9,1
2411,1,39.0,na,9,0,1,1,1,Bi-Weekly,na,0,0,0.43,0
41088,0,46.0,na,0,0,0,1,0,Semi-Monthly,Taurus,0,0,0.67,0
1106,1,35.0,R,8,24,1,1,0,Weekly,Taurus,1,0,1.4300000000000002,0
32233,0,31.0,O,0,5,1,0,1,Bi-Weekly,Sagittarius,0,0,1.4,0
68290,0,35.0,R,0,0,0,1,0,Bi-Weekly,Leo,0,1,0.0,0
65205,1,18.0,na,2,2,1,0,1,Monthly,Aries,1,0,0.0,0
44988,1,29.0,na,7,2,1,0,1,Weekly,Pisces,0,0,0.23,0
31693,0,27.0,na,0,14,1,1,1,Bi-Weekly,Taurus,0,0,2.17,0
51163,1,24.0,na,15,4,1,0,0,Bi-Weekly,Scorpio,0,0,1.4,1
60467,1,26.0,na,12,6,1,0,1,Semi-Monthly,Leo,1,0,0.27,1
7208,1,38.0,R,41,19,1,1,1,Bi-Weekly,Pisces,0,0,1.0699999999999998,1
22260,1,26.0,na,0,0,1,0,0,Bi-Weekly,Aquarius,0,0,0.2,0
57502,0,33.0,na,7,0,1,1,1,Bi-Weekly,na,0,0,0.71,0
31219,1,42.0,na,35,8,1,0,0,Weekly,Scorpio,0,0,1.27,0
13905,0,31.0,R,0,5,1,1,1,Semi-Monthly,Scorpio,0,0,1.03,0
15205,1,27.0,R,46,3,1,0,1,Weekly,Taurus,0,0,0.83,1
22345,0,24.0,R,8,6,1,1,1,Bi-Weekly,Gemini,0,0,2.13,0
59020,1,26.0,R,30,4,1,0,1,Weekly,Aquarius,0,0,0.8800000000000002,0
6661,0,39.0,R,47,25,1,0,1,Bi-Weekly,Capricorn,0,0,0.7,1
28233,0,30.0,R,94,2,1,1,1,Weekly,Gemini,0,0,1.93,0
7743,1,28.0,na,2,0,1,0,0,Monthly,Libra,0,0,0.03,0
49686,1,25.0,na,7,8,1,1,1,Bi-Weekly,Libra,0,0,1.17,1
56983,1,23.0,R,2,5,1,1,1,Semi-Monthly,Pisces,0,0,0.7,0
34237,0,43.0,na,32,4,1,1,0,Bi-Weekly,Aquarius,0,0,0.43,1
31613,0,33.0,na,0,6,1,1,0,na,Sagittarius,0,0,2.07,0
28,1,42.0,na,15,0,1,0,0,Bi-Weekly,Cancer,1,0,0.43,0
30680,0,29.0,O,100,10,1,1,0,Monthly,Cancer,0,0,0.87,1
40273,0,23.0,na,19,12,1,0,0,Bi-Weekly,Leo,0,0,0.27,1
34198,0,28.0,na,8,1,1,0,1,Bi-Weekly,Cancer,0,0,0.5700000000000001,0
35776,0,25.0,na,55,23,1,0,1,Monthly,Aries,0,0,1.3,1
22991,1,27.0,R,0,1,1,0,1,Bi-Weekly,Virgo,0,0,1.6,0
51001,1,32.0,O,0,23,1,1,0,na,Pisces,1,1,0.87,0
63862,1,19.0,na,0,0,1,0,0,Bi-Weekly,Libra,0,0,0.0,0
49469,1,29.0,R,16,11,1,1,1,Bi-Weekly,Virgo,0,0,0.33,1
1295,0,38.0,na,10,1,1,0,0,Semi-Monthly,Taurus,0,0,0.78,1
38678,1,17.0,O,34,12,1,0,1,Bi-Weekly,Sagittarius,0,0,0.5700000000000001,0
11050,1,26.0,na,31,3,1,0,1,Weekly,Gemini,0,0,1.23,0
17465,0,39.0,O,78,17,1,1,0,Semi-Monthly,Sagittarius,0,0,1.9,1
28947,0,23.0,na,65,13,1,1,1,Bi-Weekly,Scorpio,0,0,1.1,1
16838,1,32.0,R,86,12,1,1,0,Bi-Weekly,Gemini,0,0,1.0,1
28248,1,22.0,na,60,13,1,1,1,Bi-Weekly,Aquarius,0,0,1.13,1
37523,1,20.0,R,0,3,1,0,1,Bi-Weekly,Virgo,1,0,0.3,0
60079,1,28.0,na,11,2,1,1,0,Bi-Weekly,Gemini,1,0,0.33,1
46715,0,21.0,na,8,4,1,0,1,Weekly,Capricorn,0,0,2.0,0
58861,0,18.0,R,11,0,1,0,1,na,Scorpio,0,0,0.29,0
16433,1,28.0,R,8,15,1,0,0,Weekly,Libra,0,0,2.0,1
6360,0,41.0,na,23,4,1,1,0,Bi-Weekly,Scorpio,1,0,1.27,0
15017,1,26.0,R,0,6,1,1,0,Bi-Weekly,Cancer,0,0,1.3,1
33946,0,21.0,na,7,1,1,0,1,Monthly,Sagittarius,0,0,1.0,1
38919,0,32.0,R,23,7,1,1,0,Bi-Weekly,Libra,0,0,0.2,1
21062,0,32.0,R,89,19,1,1,0,Bi-Weekly,Libra,0,0,1.67,1
20201,1,28.0,na,0,7,1,1,1,Semi-Monthly,Cancer,0,0,1.83,0
9855,0,24.0,na,4,0,1,0,1,Bi-Weekly,Virgo,0,0,0.29,0
54858,0,18.0,na,19,4,1,1,1,Weekly,Sagittarius,0,0,0.37,0
55111,0,26.0,na,15,4,1,1,1,Semi-Monthly,Taurus,1,0,0.83,0
63633,0,21.0,R,2,0,1,0,0,Monthly,Taurus,1,0,0.03,0
42639,1,38.0,R,8,21,1,1,0,Bi-Weekly,Virgo,1,0,1.73,1
56284,0,36.0,R,24,3,1,1,1,Bi-Weekly,na,1,0,0.47,1
24448,1,34.0,R,0,4,1,1,1,Weekly,Libra,0,0,1.33,1
31319,1,26.0,na,10,5,1,0,1,Bi-Weekly,Cancer,0,0,0.6,1
53460,1,24.0,na,8,0,1,1,1,Weekly,Aquarius,0,0,0.03,0
33667,1,25.0,O,8,11,1,1,1,na,na,0,0,1.93,0
8365,0,34.0,na,57,15,1,0,1,Bi-Weekly,Libra,1,0,1.13,1
1043,0,21.0,R,80,21,1,0,1,Bi-Weekly,Libra,0,0,1.8,0
36482,1,35.0,R,97,8,1,1,1,Bi-Weekly,na,0,0,0.97,1
51654,1,27.0,R,0,12,1,0,1,Semi-Monthly,Libra,0,0,2.07,0
57374,1,25.0,R,11,5,1,0,1,Weekly,Cancer,1,0,0.1699999999999999,1
47309,0,49.0,na,44,3,1,0,1,na,Capricorn,0,0,0.97,0
68801,1,30.0,R,13,4,1,0,1,na,Gemini,0,0,1.4,0
26152,0,28.0,R,60,4,1,1,0,Weekly,Gemini,0,0,2.07,1
9530,1,24.0,na,0,8,1,1,1,Weekly,Pisces,0,0,1.83,0
69343,1,42.0,na,0,0,0,1,0,Bi-Weekly,Scorpio,0,0,0.0,0
7267,0,30.0,R,49,4,1,1,0,Semi-Monthly,Scorpio,0,0,1.5,1
60097,1,35.0,na,1,1,1,0,0,Bi-Weekly,Aquarius,0,0,0.03,0
51413,1,21.0,na,4,0,1,0,1,na,Virgo,0,0,0.13,0
5035,1,38.0,R,51,16,1,1,1,Weekly,Pisces,0,0,0.87,1
47221,0,27.0,na,102,8,1,0,1,Semi-Monthly,na,0,0,2.1,0
40438,0,31.0,na,0,0,1,1,0,Bi-Weekly,Cancer,0,0,0.0699999999999999,0
54642,1,23.0,na,0,0,1,0,0,Semi-Monthly,Leo,0,0,0.0,0
56227,1,27.0,na,5,0,1,1,1,Bi-Weekly,Sagittarius,0,0,0.0,0
2605,1,30.0,R,75,4,1,0,1,Bi-Weekly,Scorpio,0,0,0.77,0
63286,0,26.0,na,1,0,1,0,1,Semi-Monthly,Capricorn,0,0,0.03,0
43636,0,38.0,R,18,24,1,1,1,Bi-Weekly,Scorpio,1,0,1.17,0
34049,1,47.0,O,75,0,1,0,1,Weekly,Cancer,0,0,1.5699999999999998,0
10838,0,28.0,O,95,4,1,0,0,Semi-Monthly,Leo,0,0,2.13,0
10818,0,30.0,R,85,7,1,0,1,Monthly,Scorpio,0,0,2.23,1
54880,1,29.0,na,16,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.78,0
45367,0,26.0,na,22,3,1,0,1,na,na,0,0,0.5,1
47680,0,22.0,R,40,2,1,1,1,Semi-Monthly,Aquarius,1,0,1.5,1
8429,0,28.0,R,8,10,1,1,1,Weekly,Leo,0,0,1.8,1
39547,0,20.0,R,11,0,1,1,1,Weekly,Virgo,1,0,0.3,0
14999,0,17.0,na,1,2,1,0,1,Bi-Weekly,Virgo,0,0,0.03,0
33626,1,37.0,O,8,8,1,1,1,Bi-Weekly,na,0,0,1.9,1
25293,1,30.0,R,0,3,1,0,0,Semi-Monthly,Gemini,0,0,1.6,0
6681,0,26.0,na,8,1,1,1,0,Weekly,Taurus,1,0,0.27,0
26814,0,34.0,na,19,3,1,1,1,na,Scorpio,0,0,0.7,1
18856,1,26.0,na,1,3,1,0,1,Bi-Weekly,Leo,0,0,0.23,1
44851,1,40.0,R,17,3,1,0,1,Bi-Weekly,Libra,0,0,0.67,0
45096,1,38.0,na,34,4,1,0,1,na,Capricorn,1,0,0.77,0
24414,0,32.0,na,49,1,1,0,1,Weekly,Aquarius,0,0,1.0,0
29411,1,20.0,R,0,6,1,0,1,Bi-Weekly,Libra,0,0,0.1699999999999999,1
34568,1,37.0,R,8,18,1,1,0,Semi-Monthly,Virgo,1,0,1.4,1
54970,1,30.0,na,0,0,1,1,1,Weekly,Pisces,0,0,0.27,0
69169,1,19.0,na,1,0,1,0,1,Bi-Weekly,Taurus,1,0,0.0,0
44890,0,27.0,R,102,21,1,1,1,Bi-Weekly,Leo,0,0,1.23,0
39311,1,31.0,R,38,3,1,1,0,na,Pisces,0,0,0.9,0
38846,0,33.0,na,4,0,1,1,1,Bi-Weekly,Scorpio,0,0,0.1699999999999999,0
45139,0,26.0,O,17,10,1,1,1,Semi-Monthly,Virgo,0,0,0.0699999999999999,0
54118,0,21.0,na,15,0,1,0,1,Bi-Weekly,Gemini,0,0,0.35,1
64574,0,21.0,na,19,1,1,0,1,Weekly,Libra,1,0,0.13,0
12340,0,54.0,O,8,4,1,1,0,Bi-Weekly,Pisces,0,0,2.13,1
18763,0,40.0,R,18,11,1,1,1,Bi-Weekly,Gemini,0,0,2.23,1
5600,1,30.0,O,0,4,1,1,0,Bi-Weekly,Gemini,0,1,2.3,0
3718,0,33.0,R,99,4,1,1,1,Bi-Weekly,Leo,0,0,1.4,1
38169,1,27.0,na,0,0,1,1,0,Bi-Weekly,na,0,0,0.13,0
1220,0,20.0,na,92,6,1,1,1,Bi-Weekly,Aries,0,0,1.87,0
3920,0,42.0,na,16,1,1,1,0,Monthly,Gemini,0,0,0.43,0
11969,0,46.0,na,0,0,1,1,0,Bi-Weekly,Virgo,0,0,1.33,0
65393,1,45.0,na,3,1,1,1,1,na,Gemini,1,0,0.2,0
55547,0,22.0,na,9,0,1,0,1,Bi-Weekly,Taurus,0,0,0.75,0
60818,1,28.0,na,0,0,1,0,1,Bi-Weekly,na,0,0,0.0699999999999999,0
16098,0,31.0,na,35,3,1,1,0,Bi-Weekly,Aquarius,0,0,0.74,0
44094,1,44.0,na,0,4,1,1,0,Bi-Weekly,Scorpio,0,0,0.13,0
60237,0,35.0,na,7,0,1,1,0,Monthly,Aries,0,0,0.13,1
57099,1,19.0,na,0,0,1,1,1,Semi-Monthly,Leo,0,0,0.73,0
16002,1,32.0,R,82,15,1,0,0,Bi-Weekly,na,0,0,1.73,0
13971,0,27.0,R,88,4,1,1,1,Semi-Monthly,Taurus,0,0,1.8,1
55329,1,33.0,na,0,0,1,0,1,Bi-Weekly,Aquarius,0,0,0.1,0
45444,0,22.0,na,19,0,1,0,1,Bi-Weekly,Scorpio,0,0,0.63,0
41056,0,32.0,R,85,5,1,1,0,Bi-Weekly,Gemini,0,0,2.13,1
56860,0,19.0,R,86,8,1,1,0,na,Capricorn,0,1,1.93,0
56689,0,18.0,R,43,0,1,0,1,Bi-Weekly,Cancer,0,0,0.63,0
67798,1,27.0,na,0,0,1,0,1,na,na,1,0,0.0,0
29600,1,31.0,na,63,11,1,1,1,Weekly,Cancer,0,0,1.0,1
58391,1,25.0,na,0,2,1,0,1,Bi-Weekly,Libra,0,0,1.97,0
64324,0,50.0,na,0,0,0,1,0,Bi-Weekly,Gemini,0,0,0.0,0
23247,0,21.0,na,5,0,1,0,1,na,Aquarius,0,0,0.18,0
21369,0,28.0,R,58,26,1,1,0,Weekly,Taurus,0,0,1.87,1
16772,0,27.0,O,45,5,1,0,1,Bi-Weekly,Taurus,1,0,2.17,1
57157,0,31.0,R,0,0,1,1,1,Bi-Weekly,Sagittarius,0,0,0.0,0
57324,1,28.0,na,17,10,1,0,1,Bi-Weekly,Cancer,0,0,0.37,0
49133,0,42.0,na,1,0,1,1,1,Semi-Monthly,Taurus,0,0,0.33,0
42353,0,33.0,na,0,17,1,1,0,Bi-Weekly,Taurus,0,0,0.0,0
16118,1,23.0,na,0,0,1,0,0,Bi-Weekly,Gemini,0,0,0.0,0
63889,0,19.0,na,0,0,0,1,0,Weekly,Libra,1,0,0.0,0
3995,1,36.0,na,17,6,1,1,1,Bi-Weekly,Libra,0,0,1.27,0
151,0,42.0,na,71,12,1,1,0,Weekly,na,1,0,1.53,1
7553,1,28.0,R,69,5,1,1,0,na,Aries,0,0,1.37,0
36385,0,38.0,R,52,11,1,0,1,Weekly,Cancer,0,0,1.27,1
45286,1,46.0,na,4,0,1,0,1,na,Libra,0,0,3.0,0
7847,1,26.0,R,55,6,1,0,0,Semi-Monthly,na,0,0,1.0699999999999998,1
4608,1,53.0,O,0,12,1,0,1,Bi-Weekly,Capricorn,0,0,2.3,0
52475,0,19.0,O,8,1,1,1,1,Bi-Weekly,na,1,0,1.87,1
38482,0,26.0,na,3,0,1,0,1,Bi-Weekly,Scorpio,0,0,0.13,0
37720,1,44.0,R,0,14,1,1,1,Weekly,Taurus,0,0,1.7,0
68467,1,38.0,na,0,0,1,1,0,Bi-Weekly,Leo,0,0,0.0,0
42370,0,19.0,O,31,7,1,0,0,na,Sagittarius,0,0,0.6900000000000001,0
31246,1,27.0,na,0,0,1,0,1,Monthly,Aquarius,0,0,0.9,1
69074,0,28.0,na,5,0,1,0,1,Monthly,Aquarius,1,0,0.1,0
20052,1,27.0,na,0,11,1,1,1,Weekly,Scorpio,1,0,0.23,0
25192,0,38.0,R,54,14,1,1,1,Monthly,Gemini,0,0,1.37,1
40018,0,31.0,R,38,11,1,0,1,Bi-Weekly,Taurus,1,0,0.97,1
18438,1,29.0,na,0,0,1,0,1,Bi-Weekly,Sagittarius,0,0,0.53,0
25985,1,29.0,na,62,4,1,1,1,Bi-Weekly,Sagittarius,0,0,0.9,1
52861,0,33.0,R,8,16,1,1,0,Monthly,Virgo,1,0,1.47,1
44313,0,20.0,R,40,6,1,0,1,Weekly,Pisces,1,0,1.97,1
20012,1,20.0,na,54,5,1,1,0,Bi-Weekly,Aquarius,0,0,1.0699999999999998,0
58820,1,18.0,R,10,1,1,0,1,Bi-Weekly,Scorpio,0,0,0.13,0
34773,0,32.0,na,40,4,1,0,0,Bi-Weekly,Pisces,0,0,0.84,0
14112,1,31.0,R,8,9,1,0,0,Weekly,Capricorn,1,0,2.0,0
68905,0,21.0,na,0,0,1,0,1,na,Sagittarius,0,0,0.0,0
22187,0,31.0,R,8,4,1,0,1,Weekly,Aries,0,0,2.23,0
39454,1,23.0,na,17,0,1,0,1,Bi-Weekly,Cancer,1,0,0.33,0
32019,0,52.0,na,0,6,1,1,0,Bi-Weekly,Scorpio,0,0,1.73,0
37502,0,20.0,na,10,2,1,1,0,Bi-Weekly,Aquarius,0,0,0.3,1
27050,1,29.0,O,0,10,1,0,1,Monthly,na,0,0,2.23,0
45987,0,29.0,na,10,0,1,1,0,Bi-Weekly,Leo,0,0,0.5,1
63004,0,43.0,na,1,0,1,1,0,Bi-Weekly,Leo,0,0,0.0699999999999999,0
2098,1,25.0,R,36,2,1,1,1,Bi-Weekly,na,0,0,0.4,0
39123,0,31.0,R,13,1,1,1,1,na,Aquarius,0,0,2.1,0
57464,1,26.0,R,1,1,1,0,1,Bi-Weekly,Cancer,0,0,0.43,1
47136,0,30.0,na,59,15,1,1,1,Monthly,Aquarius,0,0,0.9,1
13372,0,32.0,na,38,2,1,0,1,Bi-Weekly,Gemini,0,0,0.3,1
60240,0,41.0,na,10,3,1,1,1,na,Leo,0,0,0.26,0
66963,1,47.0,na,0,0,0,1,0,Bi-Weekly,Cancer,0,0,0.0,0
5834,1,27.0,na,17,0,1,0,0,Weekly,Gemini,0,0,0.37,0
18782,0,37.0,na,3,1,1,1,0,Bi-Weekly,Libra,0,0,0.0699999999999999,0
44683,0,26.0,R,45,1,1,1,1,Bi-Weekly,Aquarius,0,0,0.64,1
61721,1,42.0,na,1,0,1,1,0,Bi-Weekly,Aquarius,1,0,0.4,0
62033,0,22.0,na,3,0,1,0,1,Bi-Weekly,Virgo,1,0,0.0699999999999999,0
22824,0,26.0,R,51,22,1,1,0,Weekly,Cancer,0,0,0.0,1
46002,0,28.0,R,63,6,1,0,1,Bi-Weekly,Gemini,0,0,1.2,0
60280,0,24.0,na,5,0,1,0,1,Monthly,Aries,0,0,0.0699999999999999,0
7678,0,41.0,R,0,4,1,1,0,na,Gemini,0,0,2.07,0
52495,1,21.0,O,0,15,1,0,1,Weekly,Gemini,0,0,0.97,0
64873,0,24.0,na,0,0,1,0,0,na,Cancer,0,0,0.0,0
61399,1,23.0,na,8,2,1,1,0,Bi-Weekly,Libra,0,0,2.67,0
66113,1,24.0,na,3,0,1,0,1,Bi-Weekly,Aquarius,0,0,2.0,0
35762,1,30.0,R,0,10,1,1,0,Bi-Weekly,na,0,0,1.77,0
49029,1,33.0,na,0,2,1,0,0,Bi-Weekly,Aquarius,0,0,0.53,0
25233,0,34.0,R,0,4,1,1,0,Bi-Weekly,na,0,0,0.4,0
42982,1,42.0,R,10,1,1,1,0,na,Sagittarius,0,0,0.1,0
30722,0,24.0,na,8,0,1,1,1,Weekly,Taurus,1,0,0.0,0
59615,0,37.0,O,0,0,0,1,0,Semi-Monthly,Virgo,0,0,0.0,0
2221,0,30.0,R,8,10,1,1,0,na,Cancer,0,0,1.5699999999999998,1
48360,1,43.0,O,0,3,1,0,0,Bi-Weekly,na,1,0,0.7,0
2938,0,34.0,na,31,10,1,1,0,Monthly,Virgo,0,0,1.73,0
68181,1,36.0,R,0,1,1,1,1,Bi-Weekly,Pisces,0,0,0.03,0
45104,0,36.0,R,51,10,1,1,0,Bi-Weekly,na,0,0,1.6,0
45801,0,30.0,R,34,9,1,1,1,Bi-Weekly,Virgo,0,0,0.85,0
5280,0,39.0,na,0,2,1,0,1,na,Gemini,0,0,0.67,0
22668,0,49.0,O,0,15,1,1,1,Weekly,Libra,0,0,2.2,0
58008,0,42.0,R,29,3,1,1,1,na,Sagittarius,0,0,0.95,0
304,0,39.0,R,74,12,1,1,1,Bi-Weekly,Leo,0,0,1.47,1
26479,1,18.0,R,8,17,1,0,1,Weekly,Aquarius,0,0,2.2,1
33948,0,28.0,na,8,11,1,1,1,Weekly,Gemini,0,0,2.1,0
29751,0,25.0,R,41,9,1,1,1,Bi-Weekly,Sagittarius,1,0,0.73,1
26095,0,32.0,na,11,5,1,1,1,Semi-Monthly,Taurus,1,0,1.5699999999999998,1
31131,1,21.0,R,47,7,1,1,1,na,Virgo,0,0,0.73,1
6379,1,37.0,na,96,4,1,0,1,Semi-Monthly,Aries,0,0,2.17,1
63987,1,24.0,na,0,0,1,0,0,Monthly,Aquarius,0,0,0.3,0
24930,0,31.0,R,41,6,1,0,0,Bi-Weekly,Pisces,0,0,1.37,0
44874,1,31.0,R,28,3,1,1,0,Monthly,Pisces,1,0,1.0,1
28327,0,33.0,na,81,9,1,0,0,Weekly,Pisces,0,0,1.8,0
34975,1,53.0,na,0,2,1,0,1,na,Cancer,0,0,1.4300000000000002,0
38794,1,35.0,na,0,0,1,1,1,Weekly,Taurus,0,0,0.0,0
26027,0,17.0,na,66,15,1,1,0,na,Taurus,0,0,0.77,0
56438,0,39.0,na,2,2,1,1,0,Bi-Weekly,Virgo,0,0,0.08,0
20219,1,27.0,R,46,15,1,1,0,Bi-Weekly,Taurus,0,0,0.5,0
3498,0,25.0,na,11,0,1,1,1,Semi-Monthly,Cancer,0,0,0.3,0
39984,0,21.0,R,68,4,1,0,1,Bi-Weekly,na,0,0,1.1,0
6995,0,25.0,na,100,17,1,1,0,Weekly,Gemini,0,0,1.37,1
65382,0,28.0,O,13,2,1,1,1,Bi-Weekly,Sagittarius,0,0,0.5,0
49937,0,26.0,O,0,2,1,1,1,na,Libra,0,0,0.63,0
16141,0,26.0,R,0,8,1,0,0,Weekly,Pisces,1,0,2.07,0
54249,0,24.0,na,0,0,1,0,1,Weekly,na,0,0,0.0,0
63520,1,40.0,na,0,0,0,1,0,Bi-Weekly,Sagittarius,0,0,0.0,0
27911,1,25.0,R,0,24,1,1,1,Bi-Weekly,Gemini,0,0,2.43,1
6282,1,47.0,R,0,21,1,1,0,Weekly,Libra,0,0,2.57,0
5144,0,26.0,na,83,4,1,0,1,Monthly,Scorpio,1,0,2.17,0
41944,1,45.0,na,54,3,1,1,0,Weekly,Taurus,0,0,1.1,1
10545,0,36.0,na,67,6,1,1,1,Bi-Weekly,Pisces,0,0,1.17,0
68282,1,51.0,na,0,0,0,1,0,Bi-Weekly,Pisces,1,0,0.0,0
52945,0,24.0,na,4,0,1,1,0,Weekly,Gemini,0,0,0.13,0
16086,0,32.0,R,39,21,1,1,1,Bi-Weekly,Libra,0,0,2.2,1
22504,1,30.0,na,0,0,1,1,0,Monthly,Cancer,0,0,0.03,0
28734,1,37.0,R,0,0,1,1,1,Bi-Weekly,Gemini,0,0,2.23,0
19542,0,30.0,na,0,0,1,1,1,Bi-Weekly,Pisces,0,0,0.8,0
57270,0,27.0,na,1,0,1,0,1,Monthly,Sagittarius,1,0,0.03,0
9018,0,32.0,R,0,4,1,1,1,na,Scorpio,1,0,0.0,0
5076,0,27.0,O,0,10,1,1,1,Bi-Weekly,Taurus,0,0,2.6,0
34542,0,21.0,O,11,0,1,0,1,na,Aries,0,0,0.9,0
38087,1,29.0,na,0,0,1,1,1,Bi-Weekly,na,1,0,0.0,0
65871,0,26.0,na,0,0,1,1,0,na,Aquarius,0,0,0.0,0
45287,0,47.0,na,9,2,1,0,1,Semi-Monthly,Sagittarius,0,0,0.53,0
27129,0,27.0,R,22,9,1,1,1,Bi-Weekly,Taurus,0,0,0.77,1
20979,1,25.0,na,0,5,1,0,1,Bi-Weekly,Aquarius,0,0,1.33,0
53420,1,38.0,na,4,1,1,1,1,Weekly,Pisces,0,0,0.5,0
5958,1,28.0,R,8,4,1,1,0,Bi-Weekly,Libra,0,0,1.63,1
66778,0,53.0,na,0,0,0,1,0,Bi-Weekly,Leo,0,0,0.0,0
57985,1,30.0,R,0,5,1,0,0,Weekly,Virgo,0,0,0.8,0
41767,1,22.0,na,16,14,1,0,0,Weekly,Taurus,1,0,1.23,1
12704,0,39.0,R,0,12,1,0,1,Bi-Weekly,Leo,0,0,1.5699999999999998,0
50475,0,20.0,O,31,4,1,0,1,Weekly,Cancer,0,0,0.8,1
3203,0,26.0,R,74,17,1,0,1,Semi-Monthly,Virgo,1,0,1.67,1
37898,0,24.0,R,52,10,1,0,0,Bi-Weekly,Taurus,0,0,0.73,1
47577,1,46.0,R,16,4,1,1,0,Weekly,Libra,0,0,0.5,1
11596,1,45.0,O,87,25,1,0,0,Bi-Weekly,Sagittarius,0,0,2.0,1
